direction,lags,imp,Wbar,Ztilde,p_asym
gini_to_corr,2,58,2.321731865940545,1.7985358069272688,0.03604606981270342
gini_to_corr,2,59,2.413189731679907,2.3098008191029256,0.01044959196992068
gini_to_corr,2,60,2.453262234964297,2.5338129225341253,0.005641447499052155
gini_to_corr,2,61,2.1845358652756537,1.0315868476077616,0.15113285218403383
gini_to_corr,2,62,2.2978426098633484,1.6649908056259912,0.04795729509167235
gini_to_corr,2,63,1.808973517178181,-1.0678705027307085,0.8572105350573629
gini_to_corr,2,64,2.4189497445704027,2.3420002700389846,0.009590350523113078
gini_to_corr,2,65,1.7641297378687486,-1.3185548499904314,0.9063410117736457
gini_to_corr,2,66,1.8925287869363354,-0.6007823450867936,0.7260075176773673
gini_to_corr,2,67,2.8438276291164986,4.717139849992429,1.195916430329902e-06
gini_to_corr,2,68,2.465306834841533,2.6011442827523372,0.004645668367673217
gini_to_corr,2,69,2.1506626897462024,0.8422300398636731,0.1998296010908014
gini_to_corr,2,70,2.210108918510426,1.1745445611706904,0.1200884870670118
gini_to_corr,2,71,2.228486892220299,1.277280557430642,0.10075160760981294
gini_to_corr,2,72,2.2760732689174543,1.5432964901750192,0.061379427416740295
gini_to_corr,2,73,2.583080887113865,3.2595212499187074,0.0005580020998356972
gini_to_corr,2,74,2.721062057252541,4.030859440031317,2.7786635979021312e-05
gini_to_corr,2,75,2.0110597129054564,0.06182567467058041,0.47535082858214894
gini_to_corr,2,76,2.4288252311450003,2.3972059182682015,0.008260318258535237
gini_to_corr,2,77,2.1553783445535597,0.8685913516328593,0.19253534324941168
gini_to_corr,2,78,1.849142310448635,-0.8433201219135293,0.8004752839473483
gini_to_corr,2,79,2.2474755369357804,1.3834303083916626,0.08326648132025882
gini_to_corr,2,80,2.1264957267501248,0.7071326096912939,0.23974203633917357
gini_to_corr,2,81,2.024230265519593,0.135451302036699,0.44612753233630875
gini_to_corr,2,82,2.119708293384827,0.6691897036974028,0.25168723671214643
gini_to_corr,2,83,2.5084663247038708,2.842413165768339,0.002238671298681827
gini_to_corr,2,84,2.1250831911209995,0.6992362954728827,0.2422021856959129
gini_to_corr,2,85,2.3083492869199107,1.7237249159162678,0.042378757412118606
gini_to_corr,2,86,2.0743988594606493,0.41590226800616287,0.33874075992068875
gini_to_corr,2,87,1.8674641454470309,-0.7408979505911599,0.7706223408932205
gini_to_corr,2,88,2.456362309789637,2.5511428676461154,0.00536851510229841
gini_to_corr,2,89,2.398963972423835,2.2302764072826164,0.012864549224429367
gini_to_corr,2,90,2.210334434386452,1.175805233242691,0.1198363573460628
gini_to_corr,2,91,2.3312903215090963,1.8519691979552504,0.03201512306050269
gini_to_corr,2,92,2.0157576059745264,0.08808769530424439,0.46490348804307624
gini_to_corr,2,93,2.150363866905996,0.8405595694038446,0.2002973583116361
gini_to_corr,2,94,1.9875739225180566,-0.0694638848582619,0.5276898105522402
gini_to_corr,2,95,2.3904838965266864,2.182871341881662,0.014522643011455783
gini_to_corr,2,96,1.9308285135792986,-0.3866803643534797,0.6505035727433162
gini_to_corr,2,97,2.23135705780548,1.2933252708185041,0.09794929199382163
gini_to_corr,2,98,2.156822682087187,0.876665443901973,0.1903341907008247
gini_to_corr,2,99,2.1435428575514264,0.802428967923896,0.21115243100096914
gini_to_corr,2,100,2.2893880406549965,1.6177283269501121,0.0528605792390896
